PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL
261494;1;SÃO PAULO;TQ ORG BANANA PRATA KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;522
261517;1;SÃO PAULO;TQ ORG BANANA NANICA KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;353
261548;1;SÃO PAULO;TQ ORG BANANA MACA KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;113
261647;1;SÃO PAULO;QJ EMMENTAL QUATA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;234
261715;1;SÃO PAULO;QJ MINAS FCAL DONA BUFALA PT KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;84
262781;1;SÃO PAULO;FGO RESF CORT JUNTA S/PELE KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;0
262798;1;SÃO PAULO;MEIO ASA FGO RESF SEARA BDJ KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;287
262804;1;SÃO PAULO;SOBRECOXA FGO DESOS RESF SEARA KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;1498
262811;1;SÃO PAULO;COXA FGO S/PELE RESF SEARA BDJ KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;162
262828;1;SÃO PAULO;SOBRECOXA FGO S/PELE RESF SEARA KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;370
262989;1;SÃO PAULO;QJ BLUE CHEESE FAIXA AZUL IMP KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;247
263214;1;SÃO PAULO;QA FRANGO CAIPIRA CONGELADO KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;26
263375;1;SÃO PAULO;PRESUNTO SERRANO BLOCO VALENT FT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
263382;1;SÃO PAULO;PAO CARA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
263436;1;SÃO PAULO;PEITO FGO CERATTI BASILI FAT-BALCAO;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;29
263467;1;SÃO PAULO;PEITO FGO CERATTI TOM SECO FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
263566;1;SÃO PAULO;PEITO FGO CERATTI BASILICO FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;49
263573;1;SÃO PAULO;PEITO FGO CERAT TOM SECO FAT-BALCAO;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
263719;1;SÃO PAULO;PESSEGO NAC PRE MADURO CD KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;0
263726;1;SÃO PAULO;QJ MUC BUFALA LEV LANCHE KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
263757;1;SÃO PAULO;BOLO DE COCO GELADO FP GR;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;723
263788;1;SÃO PAULO;RICOTA SECA C/PIM YEMA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
263801;1;SÃO PAULO;RICOTA SECA YEMA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
263825;1;SÃO PAULO;QJ MUCARELA MARGHERITA YEMA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;36
263832;1;SÃO PAULO;QJ MINAS MAGRO SERAC YEMA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;20
263856;1;SÃO PAULO;QJ BRIE VERMONT FRAC KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;87
263863;1;SÃO PAULO;QJ CAMEMBERT VERMONT FRAC KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
263986;1;SÃO PAULO;PAO MULTIGRANO FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1958
264051;1;SÃO PAULO;PAO INTEGRAL FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;119
264068;1;SÃO PAULO;PAO DE AVEIA FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264075;1;SÃO PAULO;QJ MUSS BUFALA LEV MANTA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
264082;1;SÃO PAULO;QJ MUSS BUFALA PED LEV;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
264099;1;SÃO PAULO;QJ MUSS BUFALA FAT LEV;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
264174;1;SÃO PAULO;QJ MINAS FRESC LEV MINI BUFALA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
264204;1;SÃO PAULO;QJ MINAS PADRAO LEV BUFALA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
264228;1;SÃO PAULO;QJ MOZZ BUF DOU DEFUMADA BOLA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
264365;1;SÃO PAULO;QJ PARM RESERVA ESPECIAL KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;0
264549;1;SÃO PAULO;PAO COM UVAS PASSAS;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264563;1;SÃO PAULO;DESO NIVEA FOR MEN SPR 90ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;41
264570;1;SÃO PAULO;DESO NIVEA SPR 90ML;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;May-2019;PA;131
264617;1;SÃO PAULO;PAO COM NOZES;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264624;1;SÃO PAULO;PAO COM GRAOS;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264631;1;SÃO PAULO;CIABATTA COM QUEIJO PARMESAO;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264655;1;SÃO PAULO;CIABATTA COM AZEITONA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264662;1;SÃO PAULO;BRIOCHE COM MANTEIGA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264679;1;SÃO PAULO;BRIOCHE COM CHOCOLATE;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
264686;1;SÃO PAULO;SANDUICHE APERITIVO SALMAO;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;109
264693;1;SÃO PAULO;DET PO ROMA COCO CX 500G;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;May-2019;PA;321
264716;1;SÃO PAULO;SANDUICHE APERITIVO BACALHAU;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;May-2019;PA;81
264747;1;SÃO PAULO;SALAD DE FEIJAO FRADINH C/ BACALHA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;128
264853;1;SÃO PAULO;ARROZ C/ ALHO PORO AMEND DOURADAS;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;267
264860;1;SÃO PAULO;LASANHA DE SALMAO COM ESPINAFRE;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;338
264891;1;SÃO PAULO;PEITO FRANG RECH QJ MEIA CUR MANJER;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;425
265003;1;SÃO PAULO;BACALHAU EM NATAS;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;969
265072;1;SÃO PAULO;BOLO TRUFADO MARACUJA KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;467
265096;1;SÃO PAULO;ROSCA DE CHOCOLATE C/ CREME DE AVEL;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1389
265119;1;SÃO PAULO;PAO DE CHOCOLATE;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;82
265126;1;SÃO PAULO;BOLO TRUFADO KIT KAT KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1179
265133;1;SÃO PAULO;BOLO RED VELVET CREMOSO KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;698
265140;1;SÃO PAULO;BOLO DOIS CHOCOLATES KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;871
265188;1;SÃO PAULO;BOLO BRIGADEIRO E BEIJINHO KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1154
265232;1;SÃO PAULO;PUDIM DE LEITE E ESPECIARIAS KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
265256;1;SÃO PAULO;PANETONE FRUTAS;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;218
265263;1;SÃO PAULO;PANETONE GOTAS DE CHOCOLATE;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;170
265270;1;SÃO PAULO;PAO COM CALABRESA KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;159
265331;1;SÃO PAULO;MANT ITAMBE COM SAL PT 200G;PERECIVEIS;PEREC COMPLEMENTAR;LATICINIOS E MASSAS;JARDIM PAULISTA;May-2019;PA;541
265355;1;SÃO PAULO;PRIME RIB DRY AGED 28/35 DIAS KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265379;1;SÃO PAULO;TOMAHAWK DRY AGED 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265409;1;SÃO PAULO;TBONE DRY AGED 28/35 DIAS KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265416;1;SÃO PAULO;PORTERHOUSE DRY AGED 28/35 DIAS KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265447;1;SÃO PAULO;NEW YORK BONE IN 28/35 DIAS KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265492;1;SÃO PAULO;HAMBURGUER DRY AGED 28/35 DIAS KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265515;1;SÃO PAULO;ASSADO DE TIRA DRY AGED 1953 RESF K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265607;1;SÃO PAULO;GELAT FOLHA OETKER BCA C/5 10G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;0
265621;1;SÃO PAULO;GELAT OETKER BCA S/SABOR C/2;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;May-2019;PA;303
265645;1;SÃO PAULO;COSTELA EM TIRA DRY AGED 1953 RESF;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265652;1;SÃO PAULO;COSTELA BAFO DRY AGED 1953 RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265669;1;SÃO PAULO;BISTECA DA MINGA DRY AGED 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265690;1;SÃO PAULO;ASSADO TIRA DRY AGED PREMIUM 1953 K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265713;1;SÃO PAULO;RIBS DRY AGED 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265737;1;SÃO PAULO;TOMAHAWK COSTELA DRY AGED 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265782;1;SÃO PAULO;OSSOBUCO DRY AGED 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265799;1;SÃO PAULO;STINCO DRY AGED 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
265874;1;SÃO PAULO;ALCATRA DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;42
265911;1;SÃO PAULO;CARR DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;51
265935;1;SÃO PAULO;CARR DE CORDEIRO FR RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;73
265966;1;SÃO PAULO;TIBONE DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;53
265973;1;SÃO PAULO;PERNIL DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;22
265997;1;SÃO PAULO;PERNIL DE CORDEIRO POR RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
266000;1;SÃO PAULO;CAPELETTI DE CARNE/MOLHO AO SUGO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;273
266017;1;SÃO PAULO;CAVA ESP FREIXENET NEVADA SC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;May-2019;PA;95
266024;1;SÃO PAULO;RAVIOLI DE CARNE AO SUGO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
266031;1;SÃO PAULO;PALETA DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;43
266048;1;SÃO PAULO;COSTELA DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
266055;1;SÃO PAULO;CANELLONI PRES/QJO/MOLHO 4 QJOS;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
266062;1;SÃO PAULO;CANELLONI NAPOLITANO/MOLHO BOLON;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;18
266093;1;SÃO PAULO;PESCO O DE CORDEIRO RESF ATM KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
266123;1;SÃO PAULO;NHOQUE C/MOLHO BOLOGNESA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
266147;1;SÃO PAULO;CHOURICO VACUO A GRANEL;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
266260;1;SÃO PAULO;BIFE FILE MIGNON 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266284;1;SÃO PAULO;BIFE FILE MIGNON P/ PARMEGIANA 1953;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266321;1;SÃO PAULO;STROGONOFF FILE MIGNON BOV 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266345;1;SÃO PAULO;FILE MIGNON PORCIONADO BOV 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266352;1;SÃO PAULO;MEDALHAO DE FILE MIGNON BOV 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266369;1;SÃO PAULO;BIFE DE PICANHA BOV 1953 RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266383;1;SÃO PAULO;PICANHA GRILL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266390;1;SÃO PAULO;PICANHA NOBRE (BABY) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266406;1;SÃO PAULO;TANGERINA DECOPON S/SEMENTE GNEL KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;742
266444;1;SÃO PAULO;BIFE DE MAMINHA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266482;1;SÃO PAULO;MAMINHA SANFONADA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266505;1;SÃO PAULO;MAMINHA GRILL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266512;1;SÃO PAULO;TRI TIP (MAMINHA) 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266550;1;SÃO PAULO;MAMINHA NOBRE (BABY) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266598;1;SÃO PAULO;MIOLO ALCATRA ESPECIAL 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266611;1;SÃO PAULO;BIFE ALCATRA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266659;1;SÃO PAULO;BABY BEEF (ALCATRA) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266666;1;SÃO PAULO;BOMBOM DO ALCATRA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266789;1;SÃO PAULO;ALCATRA GRILL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266802;1;SÃO PAULO;MEDALHAO DO ALCATRA 1953 BOV RESF K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266826;1;SÃO PAULO;STROGONOFF ALCATRA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266864;1;SÃO PAULO;CUBOS COXAO DURO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266901;1;SÃO PAULO;BIFE COXAO DURO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266918;1;SÃO PAULO;GUARD FD GRAND HOTEL 33X33 C50 FAM;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;May-2019;PA;3344
266925;1;SÃO PAULO;BIFE PARA ROLE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266963;1;SÃO PAULO;BIFE PANELA PAULISTA 1953 BOV RESF;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
266994;1;SÃO PAULO;MOIDA DE COXAO DURO 1953 BOV RESF K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267014;1;SÃO PAULO;LAGARTO P/ RECHEAR 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267021;1;SÃO PAULO;BIFE DE LAGARTO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267038;1;SÃO PAULO;BIFE PALHA (LAGARTO) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267045;1;SÃO PAULO;ESCABECHE (LAGARTO) 1953 BOV RESF K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267052;1;SÃO PAULO;LAGARTO ESPECIAL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267069;1;SÃO PAULO;FRALDINHA GRILL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267106;1;SÃO PAULO;FRALDINHA NOBRE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267120;1;SÃO PAULO;FRALDINHA PORCIONADA 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267205;1;SÃO PAULO;CONTRA FILE PEDACO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267243;1;SÃO PAULO;BIFE DE CONTRA FILE 1953 BOV RESF K;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267250;1;SÃO PAULO;CONTRA FILE GRILL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267274;1;SÃO PAULO;BIFE DE CHORIZO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267298;1;SÃO PAULO;BIFE DE TIRA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267304;1;SÃO PAULO;RIB EYE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267342;1;SÃO PAULO;OJO DE BIFE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267434;1;SÃO PAULO;BIFE DE COXAO MOLE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267489;1;SÃO PAULO;BIFE LIGHT (CX MOLE) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267519;1;SÃO PAULO;BIFE PARIS (COXAO MOLE) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267557;1;SÃO PAULO;STROGONOFF CX MOLE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267588;1;SÃO PAULO;STEAK DO COXAO MOLE 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267601;1;SÃO PAULO;FLAT BEEF (CX MOLE)1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267618;1;SÃO PAULO;MOIDA COXAO MOLE 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267625;1;SÃO PAULO;ROCAMBOLE (CX MOLE) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267649;1;SÃO PAULO;MOIDA PATINHO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267656;1;SÃO PAULO;PALETA ESPECIAL 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267687;1;SÃO PAULO;BIFE P/ MILANESA (PALETA) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267717;1;SÃO PAULO;PEIXINHO TRAD (PALETA) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267731;1;SÃO PAULO;PEIXINHO ESPECIAL (PALETA) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267755;1;SÃO PAULO;CUBOS PALETA 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267762;1;SÃO PAULO;MEDALHAO PEIXINHO (PALETA) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267779;1;SÃO PAULO;SHOULDER STEAK (PALETA) 1953 BOV KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267878;1;SÃO PAULO;FLAT IRON (PALETA) 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267885;1;SÃO PAULO;BIFE BORBOLETA (PALETA) 1953 KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267892;1;SÃO PAULO;BIFE DE PATINHO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267984;1;SÃO PAULO;DUCKBEEF 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
267991;1;SÃO PAULO;STROGONOFF PATINHO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
268004;1;SÃO PAULO;PATINHO PORCIONADO 1953 BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
268066;1;SÃO PAULO;CR VEG BECEL C/SAL 500G UN BOC500;PERECIVEIS;PEREC COMPLEMENTAR;LATICINIOS E MASSAS;JARDIM PAULISTA;May-2019;PA;116
