PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL JUNHO
1139746;1;SÃO PAULO;ACTIVIA LIQ MORANGO 1000G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;522
1109890;1;SÃO PAULO;ACHOC NESCAU 3.0 380G;MERCEARIA;MERCEARIA BASICA;LACTEOS E ACHOCOLAT;JARDIM PAULISTA;June-2019;PA;569
1149267;1;SÃO PAULO;IOG SKYR BAUNILHA BLISSIMO 130G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;322
8585523;1;SÃO PAULO;CERV BRASIL COLORADO CAUIM 600 ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;June-2019;PA;597
1187083;1;SÃO PAULO;MINI RUCULA 60G INSALATA ED UN;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;668
3810804;1;SÃO PAULO;BACON DEF CUBOS SADIA POTE 140G BAC;PERECIVEIS;PEREC COMPLEMENTAR;SALGADOS E DEFUMADOS;JARDIM PAULISTA;June-2019;PA;221
3259474;1;SÃO PAULO;ORG AZEITE EXT VIRGEM ORG BORGES 50;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;June-2019;PA;489
1020268;1;SÃO PAULO;ALCOOL 46 COOPERALCOOL 1LT;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;635
5087648;1;SÃO PAULO;MC ROSA BICOLOR VARIADO CF;BAZAR;PET E JARDIM;JARDINAGEM;JARDIM PAULISTA;June-2019;PA;434
5690886;1;SÃO PAULO;CR LTE ITALAC TP 200G;MERCEARIA;MERCEARIA BASICA;LACTEOS E ACHOCOLAT;JARDIM PAULISTA;June-2019;PA;613
1119325;1;SÃO PAULO;COSTELA SUINA SALGADA 400GR;PERECIVEIS;PEREC COMPLEMENTAR;SALGADOS E DEFUMADOS;JARDIM PAULISTA;June-2019;PA;387
4901457;1;SÃO PAULO;PETIT GATEAU CHOCOLA 240G HOLANDESA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;595
6864538;1;SÃO PAULO;AGUA C/GAS MINALBA 510ML;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;511
22378;1;SÃO PAULO;QJ MINAS FCO TIROLEZ F-3 FATIAR;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA;451
40259;1;SÃO PAULO;MUFFIM F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;479
227513;1;SÃO PAULO;ALCATRA TIRAS ATP KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;June-2019;PA;517
1110232;1;SÃO PAULO;SORV NAPOLITANO NESTLE TRAD 1,5 L;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;424
1147083;1;SÃO PAULO;LING LIMAO SICILIANO CERATTI 500GR;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS;JARDIM PAULISTA;June-2019;PA;493
1913125;1;SÃO PAULO;FILE FG PARMEG TODO SABOR 500G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;549
1067256;1;SÃO PAULO;ORG PAO ORG SEM GLUTEN 500G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;446
2013992;1;SÃO PAULO;CAFE VAC PILAO TRAD 250 GR;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;June-2019;PA;497
4664833;1;SÃO PAULO;VH FRA TTO BEAUJOLAIS M PICARD 750M;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;881
14816;1;SÃO PAULO;ROASTBEEF MOLHO DE PIMENTA BIQUINHO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA;381
1087052;1;SÃO PAULO;SORV BEN JERRYS PHISH FOOD 458 ML;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;698
1111779;1;SÃO PAULO;DESO DOVE AERO GO FRESH 89G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA;463
1179447;1;SÃO PAULO;GIN TANQUERAY SEVILLA 700ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;377
3467480;1;SÃO PAULO;TQ RABANETE ORG TAEQ 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;June-2019;PA;466
8638472;1;SÃO PAULO;GELEIA ST DALFOUR CRAMB/MIRTIL 284G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;523
236812;1;SÃO PAULO;MUSS MINI Z LACTOSE BUFALO DOUR KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;June-2019;PA;419
1171092;1;SÃO PAULO;TQ OLEO DE COCO SEM SABOR 500ML;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;669
1104473;1;SÃO PAULO;HAMBURGUER SALMAO CONG DAMM 360G;PERECIVEIS;PEIXARIA;PEIXES CONGELADOS;JARDIM PAULISTA;June-2019;PA;602
4640660;1;SÃO PAULO;AMENDOIM DESC SALGADO YOKI 500G;MERCEARIA;MERC COMPLEMENTAR;SALGADINHOS/APERIT;JARDIM PAULISTA;June-2019;PA;746
6078461;1;SÃO PAULO;FERMENTO PO ROYAL 100G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;573
1144217;1;SÃO PAULO;SORV HAAGEN DAZS PINT HAZELNUT 473;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;520
2336954;1;SÃO PAULO;ISOT GATORADE MOR/MARAC PET 500ML;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;546
5665716;1;SÃO PAULO;MC RAINHA MARGARIDA COOPFL;BAZAR;PET E JARDIM;JARDINAGEM;JARDIM PAULISTA;June-2019;PA;419
1093295;1;SÃO PAULO;PACK SAB PHEBO C/8;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA;569
1107756;1;SÃO PAULO;PURE MORAN/ FRAMB/ MACA PIC-ME 100G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;543
1115799;1;SÃO PAULO;ENERG MONSTER ULTRA LT 473ML;MERCEARIA;LIQUIDA;NAO ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;433
1150466;1;SÃO PAULO;COSTELA SUINA SALG PRIETO 400GR;PERECIVEIS;PEREC COMPLEMENTAR;SALGADOS E DEFUMADOS;JARDIM PAULISTA;June-2019;PA;640
339612;1;SÃO PAULO;MAMAO FORMOSA FATIADO KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;446
6865061;1;SÃO PAULO;KIT PASCOA SERVE 4 PESSOAS;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;June-2019;PA; -   
1022474;1;SÃO PAULO;CIG LM BLUE LABEL RCB 20 c/ 10;MERCEARIA;LIQUIDA;CIGARROS;JARDIM PAULISTA;June-2019;PA;525
1127283;1;SÃO PAULO;VH CHI TTO RSV SEDUCE CARMENERE 750;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;645
1185830;1;SÃO PAULO;KOMBUCHA KHAPPY ENERGY 355ML;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;835
9041;1;SÃO PAULO;PINTADO DA AMAZONIA INTEIRO FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;June-2019;PA;511
1040217;1;SÃO PAULO;CAPS DOLCE GUSTO NESCAU C/16;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;June-2019;PA;663
2173597;1;SÃO PAULO;ABACAXI HAWAI UNIDADE UN;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;673
5194841;1;SÃO PAULO;HASTES JJ C/300;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA;594
43717;1;SÃO PAULO;QJ FRA BRIE PRESIDENT 60;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA;1.048,00
532259;1;SÃO PAULO;AMENDOIM T/S MANIX SEM PELE 130GR;MERCEARIA;MERC COMPLEMENTAR;SALGADINHOS/APERIT;JARDIM PAULISTA;June-2019;PA;492
1097869;1;SÃO PAULO;VH ITA TTO ZONIN CHIANTI DOCG 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;845
1181599;1;SÃO PAULO;IOG COOKIES CR WHEY 28G V.C. 500G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;612
454643;1;SÃO PAULO;BISC ROLADINHO GOIABA PIRAQUE 100G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;457
1144915;1;SÃO PAULO;IOG YORG ULT S LACT AC E MIRT 300G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;353
4941132;1;SÃO PAULO;LAVA ROUPAS OLA BEBE 1L;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;389
5100996;1;SÃO PAULO;RUFFLES ORIGINAL 167G;MERCEARIA;MERC COMPLEMENTAR;SALGADINHOS/APERIT;JARDIM PAULISTA;June-2019;PA;499
8148858;1;SÃO PAULO;FIGO SECO TURCO PC 250G ELMAS;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;401
1064848;1;SÃO PAULO;MACO HALLOWEEN FUNNY COOPFL ED;BAZAR;PET E JARDIM;JARDINAGEM;JARDIM PAULISTA;June-2019;PA;717
1021883;1;SÃO PAULO;ORG OLEO COCO FINOCOCO 350ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;June-2019;PA;240
1146926;1;SÃO PAULO;ACAI FROOTY ZERO 650G;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;601
1158069;1;SÃO PAULO;CEVICHE ORIENTAL PEIXE BRANCO 150 G;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;June-2019;PA;469
1496857;1;SÃO PAULO;CERV DELIRIUM NOCTURNUM GFA 750ML;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;June-2019;PA;887
1058327;1;SÃO PAULO;FILTRO DE PAPEL 3 CORACOES 103;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;506
1151030;1;SÃO PAULO;REQUEIJAO BARRA D FARM 250G;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;June-2019;PA;821
1193851;1;SÃO PAULO;SH LBP SMO SERENE ARGAN 300ML;MERCEARIA;PERFUMARIA;CUIDADO COM CABELO;JARDIM PAULISTA;June-2019;PA;503
5245666;1;SÃO PAULO;PALMITO CULTIVERDE INT PUPUN 90G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;623
1476491;1;SÃO PAULO;BEB LACT PAULISTA LIQ MOR 850G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;494
799553;1;SÃO PAULO;ESPUM CHANDON DEM SEC 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;412
1011283;1;SÃO PAULO;COOKIES TODDY BAUNILHA 150G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;488
1084328;1;SÃO PAULO;SACO P LIXO EMBALIXO NEUTR 30L C/30;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;666
1144410;1;SÃO PAULO;FAROFA TEMPERADA D ALENA TRAD 400GR;MERCEARIA;MERCEARIA BASICA;GRAOS E FARINACEOS;JARDIM PAULISTA;June-2019;PA;576
1492354;1;SÃO PAULO;VH TTO CHI TAR GRAN CAB SAUV 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;1.041,00
1052047;1;SÃO PAULO;CERV BELGA VEDETT WHITE 330;MERCEARIA;LIQUIDA;CERVEJAS;JARDIM PAULISTA;June-2019;PA;595
3980163;1;SÃO PAULO;VH CAL WORDBRIDGE WHITE ZINF 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;177
5329168;1;SÃO PAULO;INSET SBP 45N REFIL GTS APARELHO;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;453
1166876;1;SÃO PAULO;LTE FERM ACT TANG/CEN 100G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;489
4686088;1;SÃO PAULO;VH AFR ROSE TWO OCEANS SHIRAZ 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;592
1067459;1;SÃO PAULO;AMAC DOWNY LIRIO CAMPO 1,5 LITRO;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;421
3386392;1;SÃO PAULO;VH CHI TTO LFE RESERVA CAB SAUV 750;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;912
1094265;1;SÃO PAULO;QA BROCOLIS CONG QA 1KG;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;643
1224320;1;SÃO PAULO;VH IT ESP PROSECCO SPERONE 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;560
4594819;1;SÃO PAULO;ORG CAFE TM NATIVE 250 GR;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;June-2019;PA;596
1022952;1;SÃO PAULO;MAC C/ OVOS BARILLA ESPAG N9 500G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;584
1091786;1;SÃO PAULO;PAO 12 GRAOS VITAGRAO PULLMAN 450G;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA INDUSTRIALI;JARDIM PAULISTA;June-2019;PA;600
4340423;1;SÃO PAULO;QA UVA RED GLOBE 500G;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;720
1031209;1;SÃO PAULO;KETCHUP HELLMANNS TRADIC SQZ 380GR;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;667
1174968;1;SÃO PAULO;PALMITO PUPUNHA INT BRAZILIAN 540G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;509
1832853;1;SÃO PAULO;BISC CREAM CRACKER LIGHT BAUD 200G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;441
1162027;1;SÃO PAULO;GIN JUNGLE 750ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;635
1179135;1;SÃO PAULO;MIMOSA BABY SALANOVA;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;690
6856250;1;SÃO PAULO;VH ARG TTO ALAMOS BONARDA 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;469
3655320;1;SÃO PAULO;QA VAGEM MACARRAO 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;June-2019;PA;480
263757;1;SÃO PAULO;BOLO DE COCO GELADO FP GR;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;307
1144164;1;SÃO PAULO;SACO P LIXO EMBALIXO PTO REFOR 15L;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;438
4092001;1;SÃO PAULO;TQ GENGIBRE ORG TAEQ 300G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;June-2019;PA;379
1096886;1;SÃO PAULO;CREME RICOTA DANUBIO 200G;PERECIVEIS;PEREC COMPLEMENTAR;LATICINIOS E MASSAS;JARDIM PAULISTA;June-2019;PA;380
1141123;1;SÃO PAULO;LASCAS DES CONG RIBERALVES 500GR;PERECIVEIS;PEIXARIA;PEIXES CONGELADOS;JARDIM PAULISTA;June-2019;PA;215
4596226;1;SÃO PAULO;QJ MUSS C/SORO FLOR GALBANI 350G;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;June-2019;PA;529
4812814;1;SÃO PAULO;ESKIBON MINI BOMBOM 135ML;PERECIVEIS;PADARIA E ROTISSERIE;CAFE/LANCHONETE;JARDIM PAULISTA;June-2019;PA;277
6822729;1;SÃO PAULO;QA SABAO BARRA COCO QUALITA C1 200G;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;568
1075424;1;SÃO PAULO;IOG VIGOR GREGO FR VERM S/LAC 100G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;600
1087051;1;SÃO PAULO;SORV TRIPLE CREME BEN JERRYS 458 ML;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;610
1125790;1;SÃO PAULO;WHISKY JW RED RYE FINISH 750ML;MERCEARIA;LIQUIDA;ALCOOLICOS;JARDIM PAULISTA;June-2019;PA;439
4878391;1;SÃO PAULO;VH ARG TTO ANGELICA CAB SAUV 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;823
48118;1;SÃO PAULO;MAMINHA BOV RESF EXTRA LIMPA BASSI;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;June-2019;PA;511
287081;1;SÃO PAULO;ERVILHA BONDUELLE EXTRA FINA 400G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;637
1066069;1;SÃO PAULO;SORV CHOC CHIP BEN JERRYS 458ML;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;606
1176719;1;SÃO PAULO;ALCOOL COP BACFREE LAVANDA 1LTS;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;317
8637734;1;SÃO PAULO;BROCOLIS FLORETE DAUCY 300G;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;706
207270;1;SÃO PAULO;SALAME ITAL SEARA FATI KG - BALCAO;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA;596
1188214;1;SÃO PAULO;QA OVO AO LTE CONFEITO QUALITA160G;MERCEARIA;MERC COMPLEMENTAR;SAZONAIS;JARDIM PAULISTA;June-2019;PA; -   
4208464;1;SÃO PAULO;VH ARG TT TERRAZAS MALBEC RES 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;636
46930;1;SÃO PAULO;FRALDINHA BOV RESF PEDACO KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;June-2019;PA;744
251174;1;SÃO PAULO;GRAPFRUITT IMP GNEL KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;392
4069416;1;SÃO PAULO;FILE DE SALMAO SKIN B PEIXE 300G;PERECIVEIS;PEIXARIA;PEIXES CONGELADOS;JARDIM PAULISTA;June-2019;PA;449
55635;1;SÃO PAULO;TORTA DE MORANGO FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;643
386876;1;SÃO PAULO;FILE SARD GDC EM OLEO 125G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;456
250870;1;SÃO PAULO;CER KELLOGGS CORN FLK CX 200G;MERCEARIA;MERC COMPLEMENTAR;CEREAIS E SAUDAVEIS;JARDIM PAULISTA;June-2019;PA;494
5129690;1;SÃO PAULO;SAB PHEBO CREM LIMAO SILCILIANO100G;MERCEARIA;PERFUMARIA;CUIDADO COM CORPO;JARDIM PAULISTA;June-2019;PA;690
1058326;1;SÃO PAULO;FILTRO DE PAPEL 3 CORACOES 102;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;628
1069852;1;SÃO PAULO;VH CH BC RES AVESDELSUR CHAR 750ML;MERCEARIA;LIQUIDA;VINHOS;JARDIM PAULISTA;June-2019;PA;685
1185906;1;SÃO PAULO;BARRA PROTEICA BLISSIMO AMEND 50G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;473
1191819;1;SÃO PAULO;DET PO OMO SPORT 800G;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;606
1412604;1;SÃO PAULO;TOMATE ITA EM CUBOS LA PASTINA 400G;MERCEARIA;MERC COMPLEMENTAR;MERCEARIA SALGADA;JARDIM PAULISTA;June-2019;PA;881
162203;1;SÃO PAULO;GELEIA ST DALFOUR PESSEGO 284G;MERCEARIA;MERC COMPLEMENTAR;DOCES E SOBREMESAS;JARDIM PAULISTA;June-2019;PA;754
1106918;1;SÃO PAULO;CLUB SOCIAL ORIGINAL 288G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;705
4377474;1;SÃO PAULO;FIO DENTAL ORALB CERA 50M;MERCEARIA;PERFUMARIA;HIGIENE ORAL;JARDIM PAULISTA;June-2019;PA;630
7866050;1;SÃO PAULO;ADES ORIGINAL ZERO TP 1L;MERCEARIA;MERCEARIA BASICA;LEITE LONGA VIDA;JARDIM PAULISTA;June-2019;PA;573
1366303;1;SÃO PAULO;MAC INST LAMEN CARNE NISSIN 85G;MERCEARIA;MERCEARIA BASICA;MASSAS SECAS;JARDIM PAULISTA;June-2019;PA;598
8674722;1;SÃO PAULO;ASPARGO VERDE IMPORTADO 100G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;425
265331;1;SÃO PAULO;MANT ITAMBE COM SAL PT 200G;PERECIVEIS;PEREC COMPLEMENTAR;LATICINIOS E MASSAS;JARDIM PAULISTA;June-2019;PA;474
1150364;1;SÃO PAULO;BALA MENTOS KISS MENTA FORTE 35G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;461
1159151;1;SÃO PAULO;COOKIES BAUDUCCO ORIGINAL 100G;MERCEARIA;MERC COMPLEMENTAR;BISCOITOS E TORRADAS;JARDIM PAULISTA;June-2019;PA;583
4646266;1;SÃO PAULO;IOG NATURAL MEL FAZENDA 170G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;503
4852728;1;SÃO PAULO;QA SUKIYAKI HIG QUALITA 300G;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;448
51453;1;SÃO PAULO;QJ PRIMADONNA VERM;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA;283
1050350;1;SÃO PAULO;MORTAD DEF SADIA SOLTISSIMO 200GR;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;June-2019;PA;500
1166173;1;SÃO PAULO;SORV CREMOS CHOCOLEITE KIBON 2L;PERECIVEIS;PEREC COMPLEMENTAR;SOBREMESAS CONGELAD;JARDIM PAULISTA;June-2019;PA;522
4778806;1;SÃO PAULO;QA PERA ROCHA 800G;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;June-2019;PA;428
5960224;1;SÃO PAULO;FILME PVC 15CM WYDA;MERCEARIA;LIMPEZA/DESCARTAVEIS;DESCART CASA FESTA;JARDIM PAULISTA;June-2019;PA;634
1072557;1;SÃO PAULO;LIMP VD VIDREX SQ 500ML PG 400ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;466
1476538;1;SÃO PAULO;DANONINHO PARA BEBER MOR 100G;PERECIVEIS;PEREC COMPLEMENTAR;IOGURTES;JARDIM PAULISTA;June-2019;PA;558
6014810;1;SÃO PAULO;QA CAFE TM QUALITA TRAD 500 GR;MERCEARIA;MERCEARIA BASICA;CAFE;JARDIM PAULISTA;June-2019;PA;844
115292;1;SÃO PAULO;REFRI SPRITE SA LIMAO PET 2L;MERCEARIA;LIQUIDA;REFRIGERANTES;JARDIM PAULISTA;June-2019;PA;447
5164707;1;SÃO PAULO;GOMA TRIDENT HERBAL FRESH UN 8G;MERCEARIA;MERC COMPLEMENTAR;BOMBONIERE;JARDIM PAULISTA;June-2019;PA;1.011,00
1091915;1;SÃO PAULO;QA QUIABO 250G;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;June-2019;PA;433
1108398;1;SÃO PAULO;SALADA CAMPESTRE 200G LA VITA;PERECIVEIS;FLV;FOLHAGENS E PROCESS;JARDIM PAULISTA;June-2019;PA;680
8273154;1;SÃO PAULO;COND COLAVITA C/AZE E TRUFA 250ML;MERCEARIA;MERCEARIA BASICA;OLEOS E AZEITES;JARDIM PAULISTA;June-2019;PA;496
38997;1;SÃO PAULO;BOLO FRAPE FP KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;June-2019;PA;638
1027650;1;SÃO PAULO;QA PAO DE QUEIJO QUALITA TRAD 1KG;PERECIVEIS;PEREC COMPLEMENTAR;CONGELADOS SALGADOS;JARDIM PAULISTA;June-2019;PA;503
4353102;1;SÃO PAULO;AMENDOIM YOKI 500G;MERCEARIA;MERCEARIA BASICA;GRAOS E FARINACEOS;JARDIM PAULISTA;June-2019;PA;699
6858957;1;SÃO PAULO;QA DESINF QUALITA EUCALIPTO 2L;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;592
6895754;1;SÃO PAULO;ALV S/CLORO VANISH WHITE 500ML;MERCEARIA;LIMPEZA/DESCARTAVEIS;LIMPEZA;JARDIM PAULISTA;June-2019;PA;485
